Timestamp,Pickup Postcode,Dropoff Postcode,Distance (km),Duration (minutes),Fare Amount (£),Tip (%),Tip Amount (£),Total Amount (£),Payment Type,Passenger Count
2024-02-03 12:55:04,G524BW,G513XQ,6.468,10.4,11.83,0.0%,0.0,11.83,Unknown,1
2024-02-03 12:57:50,G149EJ,G133QY,1.682,4.37,6.11,0.0%,0.0,6.11,Card,1
2024-02-03 13:11:33,G208HS,G117AQ,4.223,11.13,10.4,0.0%,0.0,10.4,Card,1
2024-02-03 13:35:23,G312UB,G27DA,5.838,9.03,10.87,10.0%,1.09,11.96,Card,1
2024-02-03 13:35:26,G227QQ,G511HL,7.12,19.63,15.58,5.0%,0.78,16.36,Card,1
2024-02-03 14:00:32,G213SR,G524HZ,20.503,20.78,26.02,5.0%,1.3,27.32,Card,2
2024-02-03 14:20:44,G131LH,G206SU,5.341,14.25,12.34,0.0%,0.0,12.34,Card,2
2024-02-03 14:25:49,G511SP,G214HW,9.482,25.88,19.56,0.0%,0.0,20.54,Cash,2
2024-02-03 14:46:27,G235EQ,G522TR,10.289,20.35,18.21,5.0%,0.91,19.12,Card,2
2024-02-03 14:51:23,G58BS,G213RT,9.219,24.45,18.85,5.0%,0.94,19.79,Card,1
2024-02-03 15:00:26,G158BZ,G149AR,5.364,11.85,11.51,5.0%,0.58,12.09,Card,1
2024-02-03 15:22:36,G12PW,G206PL,4.206,13.87,11.36,0.0%,0.0,11.36,Unknown,1
2024-02-03 15:34:04,G158RX,G50LE,18.318,27.03,26.59,0.0%,0.0,26.59,Card,1
2024-02-03 15:39:52,G413SL,G120HE,9.908,27.78,20.55,0.0%,0.0,20.55,Card,1
2024-02-03 15:45:37,G149NW,G429DQ,12.91,19.1,19.73,0.0%,0.0,19.73,Card,1
2024-02-03 15:46:40,G120EL,G227QZ,6.574,15.48,13.7,0.0%,0.0,13.7,Card,2
2024-02-03 15:56:14,G29UD,G403HA,3.943,11.28,10.24,0.0%,0.0,10.24,Card,1
2024-02-03 16:04:26,G414EN,G402AB,6.933,30.08,19.13,0.0%,0.0,19.13,Cash,2
2024-02-03 16:04:33,G428YP,G156HQ,12.492,30.65,23.5,0.0%,0.0,23.5,Unknown,1
2024-02-03 16:27:25,G315AD,G132YS,14.36,35.67,26.67,0.0%,0.0,26.67,Card,1
2024-02-03 16:35:52,G429HT,G513DZ,6.916,30.85,19.39,5.0%,0.97,20.36,Card,2
2024-02-03 16:42:15,G226ND,G401QG,7.686,31.58,20.22,0.0%,0.0,21.23,Unknown,2
2024-02-03 16:50:20,G23AX,G427EH,5.619,24.32,16.11,5.0%,0.81,16.92,Card,2
2024-02-03 16:52:09,G427PY,G12PW,3.895,29.47,16.63,0.0%,0.0,17.46,Cash,2
2024-02-03 17:01:44,G131EF,G200EY,3.026,19.52,12.47,0.0%,0.0,12.47,Card,1
2024-02-03 17:02:43,G514YN,G513RG,0.612,14.0,8.71,0.0%,0.0,8.71,Cash,2
2024-02-03 17:11:29,G149BL,G512QA,5.353,20.82,14.67,10.0%,1.47,16.14,Card,1
2024-02-03 17:13:38,G211XE,G131HU,7.978,29.45,19.69,0.0%,0.0,19.69,Card,1
2024-02-03 17:15:44,G412BQ,G429QQ,1.325,12.72,8.79,10.0%,0.88,9.67,Card,1
2024-02-03 17:17:02,G427NS,G235PD,9.945,34.22,22.85,0.0%,0.0,22.85,Card,1
2024-02-03 17:23:27,G412ED,G157DS,14.954,37.83,27.88,5.0%,1.39,29.27,Card,1
2024-02-03 17:49:19,G313PW,G209NX,6.751,28.33,18.37,10.0%,1.84,20.21,Card,2
2024-02-03 18:28:03,G512LE,G428TE,6.88,23.75,16.85,0.0%,0.0,16.85,Card,1
2024-02-03 18:32:20,G514AH,G49TN,9.994,28.25,20.78,0.0%,0.0,20.78,Unknown,1
2024-02-03 18:42:55,G128HZ,G212LR,4.579,23.55,15.06,0.0%,0.0,15.81,Cash,2
2024-02-03 18:49:18,G212LF,G429ER,10.99,30.27,22.24,0.0%,0.0,23.35,Unknown,1
2024-02-03 19:02:46,G23LD,G117SU,6.651,11.63,12.4,0.0%,0.0,12.4,Card,2
2024-02-03 19:20:54,G157XY,G523EA,12.089,23.9,20.81,0.0%,0.0,20.81,Unknown,1
2024-02-03 20:10:23,G132XA,G524JN,8.365,14.15,14.57,0.0%,0.0,14.57,Card,2
2024-02-03 20:48:36,G208LW,G514XF,9.007,15.18,15.42,0.0%,0.0,17.73,Cash,1
2024-02-03 21:04:17,G116RZ,G429BB,10.736,16.48,17.17,0.0%,0.0,17.17,Cash,2
2024-02-03 21:20:09,G129NB,G521QP,9.655,17.58,16.75,0.0%,0.0,16.75,Card,1
2024-02-03 21:25:12,G412LG,G133SE,9.982,17.65,17.02,5.0%,0.85,17.87,Card,1
2024-02-03 21:47:11,G413UB,G429HU,2.074,7.1,7.36,15.0%,1.1,8.46,Card,1
2024-02-03 22:12:39,G128BE,G211HU,4.677,12.92,11.37,0.0%,0.0,11.94,Cash,1
2024-02-03 22:50:52,G128JF,G415JG,9.268,15.28,15.65,0.0%,0.0,15.65,Card,1
2024-02-03 22:54:11,G116BP,G133UJ,5.228,11.2,11.18,0.0%,0.0,11.18,Cash,2
2024-02-03 23:18:25,G49ET,G120BQ,3.229,11.2,10.78,0.0%,0.0,10.78,Card,2
2024-02-03 23:27:32,G514UX,G413AX,5.696,15.02,13.98,0.0%,0.0,13.98,Card,1
2024-02-03 23:38:12,G315NA,G314EX,0.53,2.52,5.69,0.0%,0.0,5.69,Card,2
2024-02-03 23:46:49,G429YW,G413LY,1.207,3.85,6.67,0.0%,0.0,7.0,Cash,1
2024-02-03 23:56:29,G226QP,G11DA,5.883,16.25,14.55,0.0%,0.0,14.55,Card,1
2024-02-05 00:08:18,G59QA,G511PW,3.35,10.02,10.45,0.0%,0.0,10.45,Card,1
2024-02-05 00:35:06,G50UZ,G37DN,3.637,10.45,10.82,0.0%,0.0,10.82,Card,2
2024-02-05 00:36:02,G133QS,G132JR,1.348,3.82,6.76,0.0%,0.0,6.76,Card,3
2024-02-05 00:36:41,G514QD,G225RG,9.727,19.22,18.49,0.0%,0.0,18.49,Card,1
2024-02-05 01:08:14,G523PU,G15RH,8.444,20.22,17.88,0.0%,0.0,17.88,Cash,2
2024-02-05 01:47:04,G420JG,G512XS,8.003,13.32,15.11,0.0%,0.0,15.11,Cash,2
2024-02-05 01:54:16,G314PX,G315HB,1.906,4.5,7.42,0.0%,0.0,7.42,Cash,1
2024-02-05 01:58:26,G413JG,G120XS,9.632,26.47,20.98,10.0%,2.1,23.08,Card,1
2024-02-05 02:01:34,G227EZ,G40UQ,5.487,13.38,13.24,15.0%,1.99,15.23,Card,1
2024-02-05 02:31:59,G40DS,G134BU,11.19,18.7,19.4,0.0%,0.0,19.4,Card,1
2024-02-05 02:53:36,G120QQ,G156DQ,6.066,11.95,13.17,0.0%,0.0,13.17,Card,1
2024-02-05 02:53:47,G420BP,G227HE,10.74,27.13,22.04,0.0%,0.0,22.04,Cash,2
2024-02-05 03:24:29,G523PR,G404SF,10.887,19.85,19.58,0.0%,0.0,20.56,Cash,1
2024-02-05 05:00:36,G313EX,G428RZ,9.592,17.13,17.65,0.0%,0.0,17.65,Card,1
2024-02-05 05:15:14,G200HG,G314LE,11.917,29.22,23.66,0.0%,0.0,23.66,Card,1
2024-02-05 05:32:52,G524HG,G23JD,10.35,14.78,17.38,5.0%,0.87,18.25,Card,1
2024-02-05 05:39:18,G227PU,G412RU,15.351,22.4,23.83,5.0%,1.19,25.02,Card,2
2024-02-05 06:01:25,G311LZ,G157BE,17.643,26.33,25.84,0.0%,0.0,25.84,Cash,1
2024-02-05 06:07:55,G414SD,G133HQ,10.1,16.95,16.86,0.0%,0.0,16.86,Unknown,1
2024-02-05 06:13:42,G209RF,G29SZ,4.373,14.23,11.61,0.0%,0.0,11.61,Card,1
2024-02-05 06:22:33,G134QJ,G38SA,7.855,15.92,14.82,0.0%,0.0,14.82,Card,1
2024-02-05 06:24:39,G59NE,G149UE,6.998,9.55,11.92,5.0%,0.6,12.52,Card,1
2024-02-05 06:26:25,G429HS,G428PT,1.904,6.42,7.0,5.0%,0.35,7.35,Card,1
2024-02-05 06:31:29,G208JP,G116PT,3.503,9.7,9.35,5.0%,0.47,9.82,Card,1
2024-02-05 06:36:14,G117EU,G36QL,6.373,11.65,12.2,0.0%,0.0,12.2,Card,2
2024-02-05 06:50:40,G129BB,G129EP,1.44,5.12,6.19,0.0%,0.0,6.81,Cash,1
2024-02-05 06:51:10,G420DL,G512PA,9.149,14.9,15.43,0.0%,0.0,15.43,Card,2
2024-02-05 06:52:20,G132HJ,G134BD,3.018,7.05,8.05,10.0%,0.81,8.86,Card,1
2024-02-05 06:57:48,G206LU,G157QE,7.745,17.1,15.15,0.0%,0.0,15.15,Card,1
2024-02-05 06:58:56,G128DP,G521LL,7.605,11.57,13.09,15.0%,1.96,15.05,Card,1
2024-02-05 07:05:18,G116EP,G514UJ,5.089,18.25,13.57,0.0%,0.0,13.57,Card,1
2024-02-05 07:05:23,G403JB,G11LQ,3.617,21.57,13.63,5.0%,0.68,14.31,Card,1
2024-02-05 07:06:04,G158PL,G522ST,10.525,29.87,21.75,0.0%,0.0,22.84,Unknown,2
2024-02-05 07:17:48,G414HD,G213DE,10.449,37.95,24.55,5.0%,1.23,25.78,Card,1
2024-02-05 07:18:13,G413UG,G208QS,7.854,33.68,21.09,0.0%,0.0,21.09,Card,2
2024-02-05 07:19:30,G227AP,G511EU,11.327,29.7,22.29,5.0%,1.11,23.4,Card,2
2024-02-05 07:24:36,G314PH,G213SL,8.36,24.52,18.23,0.0%,0.0,19.14,Unknown,1
2024-02-05 07:27:30,G512RX,G128UQ,4.843,28.5,17.0,0.0%,0.0,17.0,Card,2
2024-02-05 07:27:37,G133NG,G511SJ,7.553,26.85,18.45,0.0%,0.0,18.45,Card,1
2024-02-05 07:32:14,G134NQ,G522EE,8.795,29.0,20.14,0.0%,0.0,20.14,Cash,1
2024-02-05 07:39:28,G523LF,G415AY,6.304,28.98,18.27,0.0%,0.0,18.27,Cash,1
2024-02-05 07:41:40,G115AU,G15HB,7.616,29.08,19.29,0.0%,0.0,19.29,Cash,1
2024-02-05 08:02:11,G414HU,G25EA,6.027,19.92,14.86,0.0%,0.0,14.86,Cash,2
2024-02-05 08:06:50,G429SN,G29XA,5.434,27.65,17.15,0.0%,0.0,17.15,Card,1
2024-02-05 08:15:34,G37PH,G512AF,6.093,23.32,16.11,0.0%,0.0,16.11,Card,1
2024-02-05 08:19:18,G40LG,G315RT,5.62,29.17,17.82,0.0%,0.0,17.82,Card,2
2024-02-05 08:20:14,G115QP,G208QP,2.706,19.55,12.24,5.0%,0.61,12.85,Card,2
2024-02-05 08:30:39,G514RZ,G206EZ,8.124,22.73,17.42,5.0%,0.87,18.29,Card,2
2024-02-05 08:53:42,G521QF,G414DN,3.3,17.75,12.05,5.0%,0.6,12.65,Card,1
2024-02-05 09:02:21,G12BQ,G420BS,6.533,29.3,18.55,10.0%,1.86,20.41,Card,1
2024-02-05 09:05:45,G134TE,G404RF,18.516,36.75,30.17,0.0%,0.0,30.17,Cash,1
2024-02-05 09:07:59,G40TQ,G414RR,6.136,27.52,17.63,0.0%,0.0,17.63,Card,1
2024-02-05 09:33:12,G15NF,G26AA,2.24,24.08,13.49,0.0%,0.0,14.16,Cash,1
2024-02-05 09:52:39,G415SE,G315EU,7.643,35.22,21.48,5.0%,1.07,22.55,Card,2
2024-02-05 10:02:39,G414PW,G429DR,3.356,10.53,9.54,5.0%,0.48,10.02,Card,1
2024-02-05 10:07:01,G420AB,G514JT,10.818,15.92,17.04,0.0%,0.0,17.04,Card,1
2024-02-05 10:09:07,G413RN,G157DS,16.118,29.65,25.86,5.0%,1.29,27.15,Card,1
2024-02-05 10:31:17,G401PA,G427BT,3.884,10.28,9.85,0.0%,0.0,9.85,Unknown,2
2024-02-05 10:32:21,G200NF,G40RX,5.776,16.6,13.5,10.0%,1.35,14.85,Card,1
2024-02-05 10:50:53,G24RE,G133JS,8.908,15.52,15.46,0.0%,0.0,15.46,Card,1
2024-02-05 11:04:51,G149XG,G412JF,9.4,15.57,15.85,0.0%,0.0,15.85,Card,1
2024-02-05 11:11:38,G133LF,G117AQ,5.028,10.53,10.79,0.0%,0.0,10.79,Card,2
2024-02-05 11:15:54,G429EY,G134PH,14.123,25.92,23.05,10.0%,2.31,25.36,Card,2
2024-02-05 11:51:21,G412EQ,G209TJ,7.669,20.05,16.14,0.0%,0.0,16.95,Cash,1
2024-02-05 12:44:17,G411QP,G140PG,11.172,18.72,18.29,5.0%,0.91,19.2,Card,2
2024-02-05 12:46:03,G140NN,G120DA,4.566,10.8,10.54,0.0%,0.0,10.54,Card,1
2024-02-05 12:53:55,G227AZ,G38HZ,6.794,18.15,14.81,0.0%,0.0,14.81,Cash,1
2024-02-05 13:04:52,G133TZ,G413DB,15.243,23.87,23.17,15.0%,3.48,26.65,Card,2
2024-02-05 13:15:10,G128AR,G140PF,7.003,16.77,14.48,0.0%,0.0,14.48,Cash,2
2024-02-05 14:09:23,G414EA,G132JT,11.641,22.98,20.15,10.0%,2.02,22.17,Card,1
2024-02-05 14:46:33,G225SH,G149DX,9.881,17.42,16.87,0.0%,0.0,16.87,Card,2
2024-02-05 14:56:51,G413DG,G214AF,8.087,22.85,17.44,10.0%,1.74,19.18,Card,2
2024-02-05 15:00:03,G514UW,G131RS,5.601,10.75,11.3,5.0%,0.57,11.87,Card,1
2024-02-05 15:04:34,G415RW,G429DB,4.038,11.52,10.4,0.0%,0.0,10.4,Card,1
2024-02-05 15:07:19,G209BU,G207JN,2.756,8.5,8.37,0.0%,0.0,8.37,Card,1
2024-02-05 15:07:24,G128LP,G524EF,13.242,17.67,19.47,0.0%,0.0,19.47,Unknown,1
2024-02-05 15:07:43,G140BF,G40QN,10.825,25.25,20.34,0.0%,0.0,20.34,Card,1
2024-02-05 15:15:02,G37BB,G58RS,2.319,9.62,8.44,0.0%,0.0,8.44,Card,1
2024-02-05 15:17:59,G120NL,G214UT,6.575,15.25,13.62,0.0%,0.0,13.62,Cash,1
2024-02-05 15:25:51,G214BG,G133QS,9.41,22.73,18.39,5.0%,0.92,19.31,Card,1
2024-02-05 15:54:39,G402RT,G213NZ,6.381,14.22,13.11,0.0%,0.0,13.11,Unknown,1
2024-02-05 16:31:55,G36BF,G404AL,9.724,28.03,20.5,0.0%,0.0,20.5,Cash,2
2024-02-05 16:36:22,G213TN,G511YJ,7.616,26.6,18.41,0.0%,0.0,18.41,Card,2
2024-02-05 16:47:20,G140EB,G226DT,9.091,36.23,22.92,0.0%,0.0,22.92,Card,1
2024-02-05 16:48:21,G49UE,G149NE,8.699,26.55,19.21,0.0%,0.0,19.21,Card,2
2024-02-05 17:02:31,G413QJ,G427AL,2.886,20.08,12.56,5.0%,0.63,13.19,Card,1
2024-02-05 17:03:00,G38RD,G12JW,5.234,34.08,19.27,15.0%,2.89,22.16,Card,1
2024-02-05 17:07:10,G206EL,G58BU,4.243,18.13,12.89,0.0%,0.0,12.89,Card,1
2024-02-05 17:15:04,G213US,G129NH,7.71,32.92,20.71,0.0%,0.0,21.75,Cash,1
2024-02-05 17:20:45,G311DS,G133TY,14.166,32.03,25.24,0.0%,0.0,25.24,Card,1
2024-02-05 17:21:47,G129TU,G315LD,19.045,36.67,30.54,0.0%,0.0,30.54,Unknown,1
2024-02-05 17:25:19,G13DB,G149LB,6.553,22.52,16.17,0.0%,0.0,16.17,Unknown,1
2024-02-05 17:30:04,G206BS,G428NJ,6.411,23.3,16.34,0.0%,0.0,16.34,Card,1
2024-02-05 17:34:27,G132AE,G523JB,8.851,25.87,19.08,0.0%,0.0,19.08,Cash,1
2024-02-05 17:47:21,G429AP,G120QE,9.755,33.6,22.49,5.0%,1.12,23.61,Card,1
2024-02-05 17:51:24,G524UG,G312JE,14.346,32.18,25.43,0.0%,0.0,25.43,Card,2
2024-02-05 17:52:20,G40RP,G133RR,9.071,39.87,24.19,5.0%,1.21,25.4,Card,1
2024-02-05 18:16:48,G29TW,G227RH,6.554,26.22,17.48,0.0%,0.0,17.48,Card,1
2024-02-05 18:29:15,G412RW,G209PJ,8.104,30.07,20.0,0.0%,0.0,20.0,Card,2
2024-02-05 18:38:27,G25AA,G414LG,6.906,20.85,15.85,0.0%,0.0,15.85,Card,2
2024-02-05 18:41:17,G511AH,G412DJ,4.221,23.35,14.72,0.0%,0.0,14.72,Card,2
2024-02-05 18:45:36,G28BQ,G209PS,5.076,28.15,17.05,0.0%,0.0,17.05,Card,1
2024-02-05 18:52:47,G38RX,G117HY,3.462,24.28,14.48,0.0%,0.0,14.48,Card,1
2024-02-05 18:57:49,G214PB,G512AF,10.906,25.35,20.44,10.0%,2.04,22.48,Card,1
2024-02-05 18:59:26,G429SW,G209NQ,9.728,33.05,22.27,0.0%,0.0,22.27,Card,2
2024-02-05 19:27:43,G36QT,G140BQ,8.158,13.03,14.02,0.0%,0.0,14.72,Cash,2
2024-02-05 19:38:12,G404AB,G514HF,10.838,14.8,16.66,0.0%,0.0,16.66,Card,1
2024-02-05 19:56:05,G522RX,G115JE,6.809,14.8,13.64,0.0%,0.0,13.64,Card,1
2024-02-05 20:24:57,G156RU,G211JX,11.513,29.42,22.33,0.0%,0.0,24.56,Cash,2
2024-02-05 20:35:15,G50RQ,G428UE,2.708,8.2,8.23,0.0%,0.0,8.23,Unknown,2
2024-02-05 20:37:14,G131SL,G140NJ,3.632,8.35,8.97,0.0%,0.0,8.97,Card,2
2024-02-05 20:41:51,G129NB,G207AF,2.658,8.55,8.31,0.0%,0.0,8.31,Card,1
2024-02-05 20:55:49,G513PS,G129BA,6.171,16.07,13.61,0.0%,0.0,13.61,Card,2
2024-02-05 21:26:09,G214TE,G427HA,8.57,15.72,15.28,0.0%,0.0,15.28,Card,1
2024-02-05 21:34:15,G427LP,G58HQ,1.899,5.45,6.65,0.0%,0.0,6.65,Cash,2
2024-02-05 21:35:11,G227RE,G134RW,9.737,22.23,18.46,0.0%,0.0,18.46,Card,1
2024-02-05 21:41:03,G211TQ,G211HX,1.367,4.22,5.82,0.0%,0.0,5.82,Card,1
2024-02-05 21:45:53,G403BD,G521LG,9.333,16.72,16.21,5.0%,0.81,17.02,Card,2
2024-02-05 22:01:00,G214JD,G428JR,9.836,19.05,17.41,5.0%,0.87,18.28,Card,1
2024-02-05 22:10:00,G512LP,G214NN,9.332,26.75,19.75,5.0%,0.99,20.74,Card,1
2024-02-05 22:32:45,G514NR,G212PY,9.421,21.15,17.84,0.0%,0.0,17.84,Card,1
2024-02-05 23:10:10,G428XU,G206DZ,6.104,16.82,14.92,0.0%,0.0,14.92,Card,2
2024-02-05 23:10:16,G211TQ,G402QT,5.11,14.17,13.24,5.0%,0.66,13.9,Card,1
2024-02-05 23:11:45,G428AE,G129ER,9.136,17.05,17.28,0.0%,0.0,17.28,Card,1
2024-02-05 23:16:13,G521BY,G225EL,8.524,18.17,17.21,0.0%,0.0,19.79,Cash,2
2024-02-05 23:18:12,G120LZ,G208NL,2.793,7.8,9.25,0.0%,0.0,9.25,Unknown,1
2024-02-05 23:23:10,G37HF,G208DB,4.528,13.37,12.52,0.0%,0.0,12.52,Card,1
2024-02-05 23:28:20,G523RY,G157EP,12.082,23.63,21.81,5.0%,1.09,22.9,Card,1
2024-02-05 23:41:40,G414DA,G404BZ,9.078,15.12,16.55,0.0%,0.0,16.55,Card,1
2024-02-05 23:46:00,G209TJ,G315AJ,15.174,21.63,23.42,15.0%,3.51,26.93,Card,2
2024-02-06 00:23:42,G15LR,G211XJ,5.642,14.62,13.8,0.0%,0.0,14.49,Unknown,1
2024-02-06 00:33:10,G514PX,G128AW,5.303,13.37,13.1,0.0%,0.0,13.1,Card,1
2024-02-06 00:51:10,G523PR,G206BT,10.414,23.73,20.6,0.0%,0.0,20.6,Cash,2
2024-02-06 01:08:31,G26DH,G38TQ,1.986,7.68,8.6,0.0%,0.0,9.03,Unknown,2
2024-02-06 01:20:50,G227RL,G58ER,10.46,18.1,18.64,0.0%,0.0,18.64,Card,1
2024-02-06 01:37:51,G427AL,G414QG,2.326,8.17,9.03,5.0%,0.45,9.48,Card,1
2024-02-06 01:37:52,G59QG,G514HE,7.833,12.48,14.68,0.0%,0.0,16.88,Unknown,2
2024-02-06 01:58:41,G428RZ,G156UP,12.402,21.2,21.19,0.0%,0.0,21.19,Card,1
2024-02-06 03:11:58,G428TR,G412RF,2.546,8.75,9.4,10.0%,0.94,10.34,Card,1
2024-02-06 04:13:25,G512EN,G131HF,7.228,14.2,14.84,0.0%,0.0,14.84,Card,1
2024-02-06 04:21:38,G11NP,G512RP,4.488,16.65,13.65,0.0%,0.0,14.33,Cash,1
2024-02-06 05:00:21,G214YF,G513WX,11.648,16.95,19.12,5.0%,0.96,20.08,Card,2
2024-02-06 05:06:48,G513UU,G420AA,8.946,14.92,16.38,10.0%,1.64,18.02,Card,2
2024-02-06 05:12:03,G22TJ,G314DJ,5.796,19.9,15.78,15.0%,2.37,18.15,Card,1
2024-02-06 05:31:18,G149NX,G23EH,7.005,11.7,13.79,5.0%,0.69,14.48,Card,1
2024-02-06 05:54:44,G402BS,G208JQ,8.757,20.05,18.05,0.0%,0.0,18.95,Unknown,1
2024-02-06 06:01:43,G156DQ,G15HX,11.305,24.65,20.49,5.0%,1.02,21.51,Card,1
2024-02-06 06:04:09,G129DG,G403LJ,10.166,23.02,19.06,0.0%,0.0,19.06,Card,1
2024-02-06 06:09:50,G209PQ,G404SE,10.483,19.48,18.05,0.0%,0.0,18.05,Card,1
2024-02-06 06:13:56,G524LE,G149HT,7.004,11.22,12.52,5.0%,0.63,13.15,Card,2
2024-02-06 06:34:45,G29WG,G412PF,3.194,12.45,10.09,0.0%,0.0,10.09,Card,2
2024-02-06 06:59:08,G312JF,G401DB,2.184,7.9,7.73,0.0%,0.0,7.73,Card,1
2024-02-06 06:59:51,G214XX,G26LU,8.208,16.42,15.26,0.0%,0.0,15.26,Card,1
2024-02-06 07:09:43,G414DN,G131AF,10.947,29.2,21.83,10.0%,2.18,24.01,Card,1
2024-02-06 07:18:14,G14EA,G420EU,5.733,25.33,16.55,5.0%,0.83,17.38,Card,1
2024-02-06 07:19:51,G128LE,G158DS,9.676,34.45,22.73,0.0%,0.0,23.87,Cash,1
2024-02-06 07:22:38,G158LA,G402DU,15.063,43.92,30.12,0.0%,0.0,30.12,Card,3
2024-02-06 07:43:58,G429QE,G40EF,6.914,30.53,19.27,0.0%,0.0,19.27,Card,1
2024-02-06 07:49:17,G523TA,G58LJ,5.872,20.1,14.81,0.0%,0.0,14.81,Card,2
2024-02-06 08:15:00,G29TY,G49RH,2.414,19.52,12.01,0.0%,0.0,12.01,Card,1
2024-02-06 08:26:41,G429XJ,G120JU,9.019,33.17,21.78,0.0%,0.0,21.78,Card,1
2024-02-06 08:53:02,G521QN,G227PD,11.803,36.33,24.99,0.0%,0.0,24.99,Card,2
2024-02-06 09:12:01,G513TZ,G37YR,9.313,26.97,19.81,0.0%,0.0,19.81,Card,2
2024-02-06 09:28:55,G415BE,G227EB,11.455,34.48,24.07,0.0%,0.0,24.07,Unknown,1
2024-02-06 09:30:37,G521HB,G156NU,9.415,27.77,20.17,0.0%,0.0,20.17,Card,2
2024-02-06 10:02:18,G207LD,G413XR,9.12,16.67,16.03,5.0%,0.8,16.83,Card,1
2024-02-06 10:14:45,G120HU,G128EP,2.856,8.83,8.56,0.0%,0.0,8.56,Unknown,1
2024-02-06 10:35:27,G314HZ,G129JX,9.512,21.05,17.87,0.0%,0.0,17.87,Card,2
2024-02-06 10:39:54,G50YP,G134TA,12.392,22.03,20.38,5.0%,1.02,21.4,Card,2
2024-02-06 10:57:38,G403SR,G12AF,3.876,17.7,12.46,0.0%,0.0,12.46,Cash,2
2024-02-06 11:02:02,G428BU,G38SL,6.869,18.07,14.84,5.0%,0.74,15.58,Card,1
2024-02-06 11:48:19,G116BZ,G413EX,10.149,19.08,17.65,0.0%,0.0,18.53,Cash,2
2024-02-06 12:18:50,G37LH,G129BU,2.299,9.57,8.41,0.0%,0.0,8.41,Card,3
2024-02-06 12:23:40,G40JY,G213QP,6.603,13.93,13.17,0.0%,0.0,13.17,Card,2
2024-02-06 12:27:57,G132JE,G512QN,7.354,16.37,14.6,0.0%,0.0,14.6,Unknown,2
2024-02-06 12:28:05,G49NT,G49SE,1.026,4.47,5.65,5.0%,0.28,5.93,Card,2
2024-02-06 12:34:26,G429QQ,G156DS,14.338,26.87,23.55,0.0%,0.0,23.55,Card,1
2024-02-06 12:37:15,G15QA,G514SN,9.104,17.22,16.21,0.0%,0.0,17.02,Unknown,2
2024-02-06 12:46:09,G514PY,G235PB,7.86,18.62,15.77,0.0%,0.0,15.77,Cash,2
2024-02-06 12:57:21,G132JS,G429PU,15.171,25.1,23.55,0.0%,0.0,23.55,Card,1
2024-02-06 12:58:32,G214AF,G115NL,9.9,15.05,16.04,0.0%,0.0,16.04,Unknown,1
2024-02-06 13:13:05,G134RB,G134RQ,0.006,0.02,3.31,0.0%,0.0,3.31,Cash,2
2024-02-06 13:49:51,G411HE,G428SW,4.262,13.6,11.3,15.0%,1.7,13.0,Card,2
2024-02-06 14:11:25,G21QL,G227PP,5.925,18.75,14.37,0.0%,0.0,14.37,Unknown,1
2024-02-06 14:44:26,G524HF,G140ND,9.335,18.47,16.83,5.0%,0.84,17.67,Card,1
2024-02-06 14:48:41,G415RW,G523LF,5.84,14.08,12.65,0.0%,0.0,12.65,Card,2
2024-02-06 15:08:29,G22TL,G227DG,5.487,16.72,13.32,0.0%,0.0,13.32,Cash,2
2024-02-06 15:17:34,G129SU,G402EL,8.336,21.12,17.01,0.0%,0.0,17.86,Cash,2
2024-02-06 15:19:37,G140NB,G58DJ,9.283,14.28,15.31,15.0%,2.3,17.61,Card,2
2024-02-06 15:26:05,G521DA,G522DS,1.933,6.05,6.89,0.0%,0.0,6.89,Card,2
2024-02-06 15:27:19,G120NX,G131RE,3.122,7.93,8.44,0.0%,0.0,8.44,Card,1
2024-02-06 15:41:08,G414EB,G427HE,3.413,9.92,9.36,0.0%,0.0,10.76,Cash,2
2024-02-06 16:14:14,G412DL,G403PG,5.642,28.93,17.75,0.0%,0.0,17.75,Card,1
2024-02-06 16:14:35,G415NR,G132JD,9.378,24.78,19.09,0.0%,0.0,19.09,Card,2
2024-02-06 16:27:07,G420QH,G402ST,4.102,22.53,14.34,0.0%,0.0,14.34,Card,2
2024-02-06 16:36:38,G36BH,G214XB,4.689,26.12,16.05,0.0%,0.0,16.05,Card,2
2024-02-06 16:39:14,G313QJ,G313ER,1.832,15.25,10.06,0.0%,0.0,10.06,Card,2
2024-02-06 16:52:36,G117ET,G513BL,3.293,17.12,11.82,5.0%,0.59,12.41,Card,1
2024-02-06 17:17:03,G29XL,G429SW,5.692,32.87,19.18,5.0%,0.96,20.14,Card,1
2024-02-06 17:27:12,G149YG,G131LA,3.137,16.48,11.48,0.0%,0.0,11.48,Card,2
2024-02-06 17:41:43,G313TH,G211EJ,4.803,22.48,14.85,0.0%,0.0,14.85,Card,1
2024-02-06 17:47:48,G128JQ,G50WD,5.957,25.83,16.89,5.0%,0.84,17.73,Card,1
2024-02-06 17:53:25,G212LG,G129LX,5.663,28.08,17.47,5.0%,0.87,18.34,Card,2
2024-02-06 18:01:24,G120HT,G313RL,9.132,37.2,23.29,0.0%,0.0,26.78,Unknown,2
2024-02-06 18:17:59,G427EH,G27PB,3.166,19.15,12.44,0.0%,0.0,12.44,Card,1
2024-02-06 18:29:35,G412EJ,G12AH,5.971,25.18,16.68,0.0%,0.0,16.68,Cash,1
2024-02-06 18:30:19,G523DS,G311HY,9.414,33.62,22.24,0.0%,0.0,22.24,Card,2
